Accuracy: 0.48 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.65 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.48 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.68 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.55 ,Specificity: 0.12 ,Senstivity: 1.00 ,roc-auc scores: 0.69 ,mcc scores: 0.25 ,cohen scores: 0.12 Threshold: 0.20 
Accuracy: 0.56 ,Specificity: 0.28 ,Senstivity: 0.86 ,roc-auc scores: 0.66 ,mcc scores: 0.17 ,cohen scores: 0.14 Threshold: 0.30 
Accuracy: 0.55 ,Specificity: 0.38 ,Senstivity: 0.73 ,roc-auc scores: 0.65 ,mcc scores: 0.11 ,cohen scores: 0.10 Threshold: 0.40 
Accuracy: 0.57 ,Specificity: 0.65 ,Senstivity: 0.49 ,roc-auc scores: 0.66 ,mcc scores: 0.14 ,cohen scores: 0.14 Threshold: 0.50 
Accuracy: 0.64 ,Specificity: 0.95 ,Senstivity: 0.30 ,roc-auc scores: 0.67 ,mcc scores: 0.33 ,cohen scores: 0.25 Threshold: 0.60 
Accuracy: 0.61 ,Specificity: 0.95 ,Senstivity: 0.24 ,roc-auc scores: 0.66 ,mcc scores: 0.28 ,cohen scores: 0.20 Threshold: 0.70 
Accuracy: 0.56 ,Specificity: 0.95 ,Senstivity: 0.14 ,roc-auc scores: 0.67 ,mcc scores: 0.15 ,cohen scores: 0.09 Threshold: 0.80 
Accuracy: 0.57 ,Specificity: 1.00 ,Senstivity: 0.11 ,roc-auc scores: 0.67 ,mcc scores: 0.24 ,cohen scores: 0.11 Threshold: 0.90 
