Accuracy: 0.48 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.54 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.48 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.55 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.49 ,Specificity: 0.07 ,Senstivity: 0.95 ,roc-auc scores: 0.54 ,mcc scores: 0.04 ,cohen scores: 0.02 Threshold: 0.20 
Accuracy: 0.58 ,Specificity: 0.28 ,Senstivity: 0.92 ,roc-auc scores: 0.57 ,mcc scores: 0.25 ,cohen scores: 0.19 Threshold: 0.30 
Accuracy: 0.58 ,Specificity: 0.47 ,Senstivity: 0.70 ,roc-auc scores: 0.57 ,mcc scores: 0.18 ,cohen scores: 0.18 Threshold: 0.40 
Accuracy: 0.51 ,Specificity: 0.60 ,Senstivity: 0.41 ,roc-auc scores: 0.55 ,mcc scores: 0.01 ,cohen scores: 0.01 Threshold: 0.50 
Accuracy: 0.51 ,Specificity: 0.70 ,Senstivity: 0.30 ,roc-auc scores: 0.58 ,mcc scores: -0.00 ,cohen scores: -0.00 Threshold: 0.60 
Accuracy: 0.53 ,Specificity: 0.85 ,Senstivity: 0.19 ,roc-auc scores: 0.56 ,mcc scores: 0.05 ,cohen scores: 0.04 Threshold: 0.70 
Accuracy: 0.55 ,Specificity: 0.97 ,Senstivity: 0.08 ,roc-auc scores: 0.58 ,mcc scores: 0.13 ,cohen scores: 0.06 Threshold: 0.80 
Accuracy: 0.53 ,Specificity: 1.00 ,Senstivity: 0.03 ,roc-auc scores: 0.59 ,mcc scores: 0.12 ,cohen scores: 0.03 Threshold: 0.90 
