Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.64 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.62 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.64 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.20 
Accuracy: 0.49 ,Specificity: 0.07 ,Senstivity: 0.97 ,roc-auc scores: 0.65 ,mcc scores: 0.10 ,cohen scores: 0.04 Threshold: 0.30 
Accuracy: 0.53 ,Specificity: 0.23 ,Senstivity: 0.89 ,roc-auc scores: 0.66 ,mcc scores: 0.15 ,cohen scores: 0.11 Threshold: 0.40 
Accuracy: 0.51 ,Specificity: 0.42 ,Senstivity: 0.60 ,roc-auc scores: 0.60 ,mcc scores: 0.03 ,cohen scores: 0.02 Threshold: 0.50 
Accuracy: 0.71 ,Specificity: 0.93 ,Senstivity: 0.46 ,roc-auc scores: 0.66 ,mcc scores: 0.44 ,cohen scores: 0.39 Threshold: 0.60 
Accuracy: 0.64 ,Specificity: 0.95 ,Senstivity: 0.29 ,roc-auc scores: 0.62 ,mcc scores: 0.32 ,cohen scores: 0.25 Threshold: 0.70 
Accuracy: 0.56 ,Specificity: 0.97 ,Senstivity: 0.09 ,roc-auc scores: 0.61 ,mcc scores: 0.13 ,cohen scores: 0.06 Threshold: 0.80 
Accuracy: 0.53 ,Specificity: 0.97 ,Senstivity: 0.03 ,roc-auc scores: 0.60 ,mcc scores: 0.01 ,cohen scores: 0.00 Threshold: 0.90 
