Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.69 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.64 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.45 ,Specificity: 0.00 ,Senstivity: 0.97 ,roc-auc scores: 0.62 ,mcc scores: -0.12 ,cohen scores: -0.03 Threshold: 0.20 
Accuracy: 0.45 ,Specificity: 0.05 ,Senstivity: 0.91 ,roc-auc scores: 0.65 ,mcc scores: -0.07 ,cohen scores: -0.03 Threshold: 0.30 
Accuracy: 0.52 ,Specificity: 0.23 ,Senstivity: 0.86 ,roc-auc scores: 0.67 ,mcc scores: 0.11 ,cohen scores: 0.08 Threshold: 0.40 
Accuracy: 0.53 ,Specificity: 0.45 ,Senstivity: 0.63 ,roc-auc scores: 0.63 ,mcc scores: 0.08 ,cohen scores: 0.08 Threshold: 0.50 
Accuracy: 0.63 ,Specificity: 0.82 ,Senstivity: 0.40 ,roc-auc scores: 0.62 ,mcc scores: 0.25 ,cohen scores: 0.23 Threshold: 0.60 
Accuracy: 0.63 ,Specificity: 0.93 ,Senstivity: 0.29 ,roc-auc scores: 0.59 ,mcc scores: 0.28 ,cohen scores: 0.22 Threshold: 0.70 
Accuracy: 0.55 ,Specificity: 0.97 ,Senstivity: 0.06 ,roc-auc scores: 0.63 ,mcc scores: 0.08 ,cohen scores: 0.03 Threshold: 0.80 
Accuracy: 0.52 ,Specificity: 0.97 ,Senstivity: 0.00 ,roc-auc scores: 0.62 ,mcc scores: -0.11 ,cohen scores: -0.03 Threshold: 0.90 
