Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.66 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.66 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.66 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.20 
Accuracy: 0.48 ,Specificity: 0.03 ,Senstivity: 1.00 ,roc-auc scores: 0.64 ,mcc scores: 0.11 ,cohen scores: 0.02 Threshold: 0.30 
Accuracy: 0.51 ,Specificity: 0.15 ,Senstivity: 0.91 ,roc-auc scores: 0.65 ,mcc scores: 0.10 ,cohen scores: 0.06 Threshold: 0.40 
Accuracy: 0.53 ,Specificity: 0.40 ,Senstivity: 0.69 ,roc-auc scores: 0.66 ,mcc scores: 0.09 ,cohen scores: 0.08 Threshold: 0.50 
Accuracy: 0.61 ,Specificity: 0.78 ,Senstivity: 0.43 ,roc-auc scores: 0.60 ,mcc scores: 0.22 ,cohen scores: 0.21 Threshold: 0.60 
Accuracy: 0.60 ,Specificity: 0.97 ,Senstivity: 0.17 ,roc-auc scores: 0.65 ,mcc scores: 0.25 ,cohen scores: 0.15 Threshold: 0.70 
Accuracy: 0.59 ,Specificity: 1.00 ,Senstivity: 0.11 ,roc-auc scores: 0.67 ,mcc scores: 0.25 ,cohen scores: 0.12 Threshold: 0.80 
Accuracy: 0.56 ,Specificity: 1.00 ,Senstivity: 0.06 ,roc-auc scores: 0.70 ,mcc scores: 0.18 ,cohen scores: 0.06 Threshold: 0.90 
