Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.63 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.00 
Accuracy: 0.47 ,Specificity: 0.00 ,Senstivity: 1.00 ,roc-auc scores: 0.62 ,mcc scores: 0.00 ,cohen scores: 0.00 Threshold: 0.10 
Accuracy: 0.45 ,Specificity: 0.00 ,Senstivity: 0.97 ,roc-auc scores: 0.65 ,mcc scores: -0.12 ,cohen scores: -0.03 Threshold: 0.20 
Accuracy: 0.49 ,Specificity: 0.10 ,Senstivity: 0.94 ,roc-auc scores: 0.59 ,mcc scores: 0.08 ,cohen scores: 0.04 Threshold: 0.30 
Accuracy: 0.52 ,Specificity: 0.23 ,Senstivity: 0.86 ,roc-auc scores: 0.61 ,mcc scores: 0.11 ,cohen scores: 0.08 Threshold: 0.40 
Accuracy: 0.60 ,Specificity: 0.57 ,Senstivity: 0.63 ,roc-auc scores: 0.62 ,mcc scores: 0.20 ,cohen scores: 0.20 Threshold: 0.50 
Accuracy: 0.67 ,Specificity: 0.90 ,Senstivity: 0.40 ,roc-auc scores: 0.66 ,mcc scores: 0.35 ,cohen scores: 0.31 Threshold: 0.60 
Accuracy: 0.60 ,Specificity: 0.95 ,Senstivity: 0.20 ,roc-auc scores: 0.65 ,mcc scores: 0.23 ,cohen scores: 0.16 Threshold: 0.70 
Accuracy: 0.55 ,Specificity: 0.97 ,Senstivity: 0.06 ,roc-auc scores: 0.63 ,mcc scores: 0.08 ,cohen scores: 0.03 Threshold: 0.80 
Accuracy: 0.52 ,Specificity: 0.97 ,Senstivity: 0.00 ,roc-auc scores: 0.59 ,mcc scores: -0.11 ,cohen scores: -0.03 Threshold: 0.90 
